      pressure observation  flag
4367           1015.869995  b'K'
4368           1015.659973  b'K'
4369           1015.510010  b'K'
4370           1015.539978  b'K'
4371           1015.700012  b'K'
4372           1015.679993  b'K'
4373           1015.770020  b'K'
4374           1015.739990  b'K'
4375           1015.739990  b'K'
4376           1015.750000  b'K'
4377           1015.820007  b'K'
4378           1015.820007  b'K'
4379           1015.849976  b'K'
4380           1015.849976  b'K'
4381           1015.909973  b'K'
4382           1015.969971  b'K'
4383           1015.979980  b'K'
4384           1015.989990  b'K'
4385           1016.000000  b'K'
4386           1015.969971  b'K'
4387           1016.000000  b'K'
4388           1016.049988  b'K'
4389           1016.099976  b'K'
4390           1016.150024  b'K'
4391           1016.140015  b'K'
4392           1016.140015  b'K'
4393           1016.270020  b'K'
4394           1016.559998  b'K'
4395           1016.659973  b'K'
4396           1016.690002  b'K'
4397           1016.780029  b'K'
4398           1016.750000  b'K'
4399           1016.780029  b'K'
4400           1016.729980  b'K'
4401           1016.770020  b'K'
4402           1016.750000  b'K'
4403           1016.770020  b'K'
4404           1016.789978  b'K'
4405           1016.739990  b'K'
4406           1016.729980  b'K'
4407           1016.739990  b'K'
4408           1016.789978  b'K'
4409           1016.729980  b'K'
4410           1016.750000  b'K'
4411           1016.719971  b'K'
4412           1016.690002  b'K'
4413           1016.739990  b'K'
4414           1016.659973  b'K'
4415           1016.690002  b'K'
4416           1016.739990  b'K'
4417           1016.719971  b'K'
4418           1016.549988  b'K'
4419           1016.229980  b'K'
4420           1016.210022  b'K'
4421           1016.270020  b'K'
4422           1016.239990  b'K'
4423           1016.229980  b'K'
4424           1016.229980  b'K'
4425           1016.330017  b'K'
4426           1016.320007  b'K'
4427           1016.369995  b'K'
4428           1016.380005  b'K'
4429           1016.409973  b'K'
4430           1016.419983  b'K'
4431           1016.409973  b'K'
4432           1016.429993  b'K'
4433           1016.479980  b'K'
4434           1016.479980  b'K'
4435           1016.489990  b'K'
4436           1016.469971  b'K'
4437           1016.479980  b'K'
4438           1016.489990  b'K'
4439           1016.489990  b'K'
4440           1016.469971  b'K'
4441           1016.760010  b'K'
4442           1017.030029  b'K'
4443           1017.030029  b'K'
4444           1017.090027  b'K'
4445           1017.119995  b'K'
4446           1017.200012  b'K'
4447           1017.159973  b'K'
4448           1017.159973  b'K'
4449           1017.200012  b'K'
4450           1017.219971  b'K'
4451           1017.229980  b'K'
4452           1017.219971  b'K'
4453           1017.229980  b'K'
4454           1017.280029  b'K'
4455           1017.359985  b'K'
4456           1017.390015  b'K'
4457           1017.429993  b'K'
4458           1017.489990  b'K'
4459           1017.580017  b'K'
4460           1017.570007  b'K'
4461           1017.590027  b'K'
4462           1017.599976  b'K'
4463           1017.609985  b'K'
4464           1017.570007  b'K'
4465           1017.349976  b'K'
4466           1017.030029  b'K'
4467           1017.109985  b'K'
4468           1017.030029  b'K'
4469           1017.030029  b'K'
4470           1017.080017  b'K'
4471           1017.080017  b'K'
4472           1017.080017  b'K'
4473           1017.130005  b'K'
4474           1017.140015  b'K'
4475           1017.150024  b'K'
4476           1017.159973  b'K'
4477           1017.169983  b'K'
4478           1017.179993  b'K'
4479           1017.200012  b'K'
4480           1017.250000  b'K'
4481           1017.260010  b'K'
4482           1017.239990  b'K'
4483           1017.219971  b'K'
4484           1017.210022  b'K'
4485           1017.179993  b'K'
4486           1017.200012  b'K'
4487           1017.190002  b'K'
4488           1017.159973  b'K'
4489           1017.309998  b'K'
4490           1017.679993  b'K'
4491           1017.650024  b'K'
4492           1017.619995  b'K'
4493           1017.630005  b'K'
4494           1017.619995  b'K'
4495           1017.599976  b'K'
4496           1017.650024  b'K'
4497           1017.710022  b'K'
4498           1017.760010  b'K'
4499           1017.809998  b'K'
4500           1017.840027  b'K'
4501           1017.809998  b'K'
4502           1017.820007  b'K'
4503           1017.789978  b'K'
4504           1017.830017  b'K'
4505           1017.840027  b'K'
4506           1017.859985  b'K'
4507           1017.909973  b'K'
4508           1017.929993  b'K'
4509           1017.969971  b'K'
4510           1018.030029  b'K'
4511           1018.030029  b'K'
4512           1018.059998  b'K'
4513           1017.929993  b'K'
4514           1017.500000  b'K'
4515           1017.460022  b'K'
4516           1017.580017  b'K'
4517           1017.539978  b'K'
4518           1017.580017  b'K'
4519           1017.599976  b'K'
4520           1017.630005  b'K'
4521           1017.640015  b'K'
4522           1017.669983  b'K'
4523           1017.619995  b'K'
4524           1017.630005  b'K'
4525           1017.609985  b'K'
4526           1017.599976  b'K'
4527           1017.619995  b'K'
4528           1017.619995  b'K'
4529           1017.599976  b'K'
4530           1017.619995  b'K'
4531           1017.650024  b'K'
4532           1017.659973  b'K'
4533           1017.659973  b'K'
4534           1017.659973  b'K'
4535           1017.640015  b'K'
4536           1017.739990  b'K'
4537           1018.020020  b'K'
4538           1018.119995  b'K'
4539           1018.090027  b'K'
4540           1018.140015  b'K'
4541           1018.119995  b'K'
4542           1018.130005  b'K'
4543           1018.119995  b'K'
4544           1018.169983  b'K'
4545           1018.179993  b'K'
4546           1018.179993  b'K'
4547           1018.229980  b'K'
4548           1018.250000  b'K'
4549           1018.309998  b'K'
4550           1018.369995  b'K'
4551           1018.400024  b'K'
4552           1018.400024  b'K'
4553           1018.429993  b'K'
4554           1018.450012  b'K'
4555           1018.390015  b'K'
4556           1018.429993  b'K'
4557           1018.400024  b'K'
4558           1018.400024  b'K'
4559           1018.390015  b'K'
4560           1018.109985  b'K'
4561           1017.849976  b'K'
4562           1017.909973  b'K'
4563           1017.940002  b'K'
4564           1017.950012  b'K'
4565           1017.979980  b'K'
4566           1017.979980  b'K'
4567           1018.070007  b'K'
4568           1018.169983  b'K'
4569           1018.179993  b'K'
4570           1018.179993  b'K'
4571           1018.179993  b'K'
4572           1018.169983  b'K'
4573           1018.219971  b'K'
4574           1018.200012  b'K'
4575           1018.200012  b'K'
4576           1018.169983  b'K'
4577           1018.169983  b'K'
4578           1018.169983  b'K'
4579           1018.159973  b'K'
4580           1018.169983  b'K'
4581           1018.210022  b'K'
4582           1018.229980  b'K'
4583           1018.250000  b'K'
4584           1018.469971  b'K'
4585           1018.679993  b'K'
4586           1018.659973  b'K'
4587           1018.609985  b'K'
4588           1018.690002  b'K'
4589           1018.650024  b'K'
4590           1018.640015  b'K'
4591           1018.659973  b'K'
4592           1018.640015  b'K'
4593           1018.700012  b'K'
4594           1018.760010  b'K'
4595           1018.780029  b'K'
4596           1018.820007  b'K'
4597           1018.750000  b'K'
4598           1018.809998  b'K'
4599           1018.840027  b'K'
4600           1018.849976  b'K'
4601           1018.840027  b'K'
4602           1018.840027  b'K'
4603           1018.799988  b'K'
4604           1018.809998  b'K'
4605           1018.820007  b'K'
4606           1018.849976  b'K'
4607           1018.849976  b'K'
4608           1018.500000  b'K'
4609           1018.549988  b'K'
4610           1018.570007  b'K'
4611           1018.590027  b'K'
4612           1018.599976  b'K'
4613           1018.659973  b'K'
4614           1018.679993  b'K'
4615           1018.659973  b'K'
4616           1018.619995  b'K'
4617           1018.630005  b'K'
4618           1018.619995  b'K'
4619           1018.539978  b'K'
4620           1018.510010  b'K'
4621           1018.520020  b'K'
4622           1018.500000  b'K'
4623           1018.520020  b'K'
4624           1018.500000  b'K'
4625           1018.409973  b'K'
4626           1018.460022  b'K'
4627           1018.450012  b'K'
4628           1018.500000  b'K'
4629           1018.479980  b'K'
4630           1018.520020  b'K'
4631           1018.599976  b'K'
4632           1018.590027  b'K'
4633           1018.780029  b'K'
4634           1018.900024  b'K'
4635           1018.859985  b'K'
4636           1018.869995  b'K'
4637           1018.900024  b'K'
4638           1018.890015  b'K'
4639           1018.869995  b'K'
4640           1018.890015  b'K'
4641           1018.840027  b'K'
4642           1018.869995  b'K'
4643           1018.890015  b'K'
4644           1018.880005  b'K'
4645           1018.859985  b'K'
4646           1018.880005  b'K'
4647           1018.929993  b'K'
4648           1018.940002  b'K'
4649           1019.010010  b'K'
4650           1019.039978  b'K'
4651           1019.070007  b'K'
4652           1019.140015  b'K'
4653           1019.109985  b'K'
4654           1019.140015  b'K'
4655           1019.150024  b'K'
4656           1019.150024  b'K'
4657           1019.010010  b'K'
4658           1018.799988  b'K'
4659           1018.880005  b'K'
4660           1018.820007  b'K'
4661           1018.780029  b'K'
4662           1018.770020  b'K'
4663           1018.900024  b'K'
4664           1018.880005  b'K'
4665           1018.859985  b'K'
4666           1018.840027  b'K'
4667           1018.840027  b'K'
4668           1018.859985  b'K'
4669           1018.859985  b'K'
4670           1018.849976  b'K'
4671           1018.859985  b'K'
4672           1018.840027  b'K'
4673           1018.830017  b'K'
4674           1018.840027  b'K'
4675           1018.880005  b'K'
4676           1018.880005  b'K'
4677           1018.890015  b'K'
4678           1018.929993  b'K'
4679           1018.900024  b'K'
4680           1019.020020  b'K'
4681           1019.280029  b'K'
4682           1019.289978  b'K'
4683           1019.299988  b'K'
4684           1019.280029  b'K'
4685           1019.309998  b'K'
4686           1019.289978  b'K'
4687           1019.270020  b'K'
4688           1019.250000  b'K'
4689           1019.299988  b'K'
4690           1019.309998  b'K'
4691           1019.320007  b'K'
4692           1019.330017  b'K'
4693           1019.359985  b'K'
4694           1019.380005  b'K'
4695           1019.409973  b'K'
4696           1019.380005  b'K'
4697           1019.369995  b'K'
4698           1019.380005  b'K'
4699           1019.359985  b'K'
4700           1019.340027  b'K'
4701           1019.309998  b'K'
4702           1019.340027  b'K'
4703           1019.320007  b'K'
4704           1019.150024  b'K'
4705           1018.890015  b'K'
4706           1018.919983  b'K'
4707           1018.979980  b'K'
4708           1019.020020  b'K'
4709           1019.039978  b'K'
4710           1019.039978  b'K'
4711           1019.039978  b'K'
4712           1019.030029  b'K'
4713           1019.039978  b'K'
4714           1019.059998  b'K'
4715           1019.070007  b'K'
4716           1019.080017  b'K'
4717           1019.049988  b'K'
4718           1019.070007  b'K'
4719           1019.020020  b'K'
4720           1019.020020  b'K'
4721           1019.030029  b'K'
4722           1019.010010  b'K'
4723           1019.030029  b'K'
4724           1019.059998  b'K'
4725           1019.090027  b'K'
4726           1019.070007  b'K'
4727           1019.109985  b'K'
4728           1019.250000  b'K'
4729           1019.369995  b'K'
4730           1019.400024  b'K'
4731           1019.349976  b'K'
4732           1019.369995  b'K'
4733           1019.380005  b'K'
4734           1019.359985  b'K'
4735           1019.349976  b'K'
4736           1019.359985  b'K'
4737           1019.330017  b'K'
4738           1019.340027  b'K'
4739           1019.309998  b'K'
4740           1019.289978  b'K'
4741           1019.250000  b'K'
4742           1019.250000  b'K'
4743           1019.229980  b'K'
4744           1019.250000  b'K'
4745           1019.250000  b'K'
4746           1019.250000  b'K'
4747           1019.229980  b'K'
4748           1019.219971  b'K'
4749           1019.239990  b'K'
4750           1019.280029  b'K'
4751           1019.270020  b'K'
4752           1019.119995  b'K'
4753           1018.900024  b'K'
4754           1018.909973  b'K'
4755           1018.929993  b'K'
4756           1018.909973  b'K'
4757           1018.909973  b'K'
4758           1018.919983  b'K'
4759           1018.919983  b'K'
4760           1018.900024  b'K'
4761           1018.890015  b'K'
4762           1018.919983  b'K'
4763           1018.900024  b'K'
4764           1018.900024  b'K'
4765           1018.909973  b'K'
4766           1018.909973  b'K'
4767           1018.890015  b'K'
4768           1018.849976  b'K'
4769           1018.859985  b'K'
4770           1018.840027  b'K'
4771           1018.840027  b'K'
4772           1018.809998  b'K'
4773           1018.809998  b'K'
4774           1018.799988  b'K'
4775           1018.789978  b'K'
4776           1018.820007  b'K'
4777           1018.950012  b'K'
4778           1019.020020  b'K'
4779           1018.989990  b'K'
4780           1018.989990  b'K'
4781           1018.960022  b'K'
4782           1018.890015  b'K'
4783           1018.830017  b'K'
4784           1018.919983  b'K'
4785           1018.890015  b'K'
4786           1018.859985  b'K'
4787           1018.919983  b'K'
4788           1018.929993  b'K'
4789           1018.969971  b'K'
4790           1018.969971  b'K'
4791           1018.929993  b'K'
4792           1018.919983  b'K'
4793           1018.929993  b'K'
4794           1018.909973  b'K'
4795           1018.929993  b'K'
4796           1018.900024  b'K'
4797           1018.900024  b'K'
4798           1018.919983  b'K'
4799           1018.919983  b'K'
4800           1018.780029  b'K'
4801           1018.500000  b'K'
4802           1018.440002  b'K'
4803           1018.510010  b'K'
4804           1018.469971  b'K'
4805           1018.479980  b'K'
4806           1018.479980  b'K'
4807           1018.489990  b'K'
4808           1018.460022  b'K'
4809           1018.460022  b'K'
4810           1018.469971  b'K'
4811           1018.479980  b'K'
4812           1018.460022  b'K'
4813           1018.419983  b'K'
4814           1018.419983  b'K'
4815           1018.450012  b'K'
4816           1018.460022  b'K'
4817           1018.349976  b'K'
4818           1018.380005  b'K'
4819           1018.349976  b'K'
4820           1018.320007  b'K'
4821           1018.309998  b'K'
4822           1018.299988  b'K'
4823           1018.409973  b'K'
4824           1018.640015  b'K'
4825           1018.679993  b'Z'
4826           1018.679993  b'Z'
4827           1018.690002  b'Z'
4828           1018.700012  b'Z'
4829           1018.679993  b'Z'
4830           1018.679993  b'Z'
4831           1018.679993  b'Z'
4832           1018.669983  b'Z'
4833           1018.630005  b'Z'
4834           1018.659973  b'Z'
4835           1018.640015  b'Z'
4836           1018.650024  b'Z'
4837           1018.640015  b'Z'
4838           1018.640015  b'Z'
4839           1018.640015  b'Z'
4840           1018.669983  b'Z'
4841           1018.630005  b'Z'
4842           1018.609985  b'Z'
4843           1018.609985  b'Z'
4844           1018.640015  b'Z'
4845           1018.630005  b'Z'
4846           1018.669983  b'Z'
4847           1018.690002  b'Z'
4848           1018.710022  b'Z'
4849           1018.729980  b'Z'
4850           1018.710022  b'Z'
4851           1018.690002  b'Z'
4852           1018.690002  b'Z'
4853           1018.690002  b'Z'
4854           1018.669983  b'Z'
4855           1018.659973  b'Z'
4856           1018.659973  b'Z'
4857           1018.650024  b'Z'
4858           1018.640015  b'Z'
4859           1018.640015  b'Z'
4860           1018.630005  b'Z'
4861           1018.640015  b'Z'
4862           1018.630005  b'Z'
4863           1018.669983  b'Z'
4864           1018.659973  b'Z'
4865           1018.650024  b'Z'
4866           1018.640015  b'Z'
4867           1018.609985  b'Z'
4868           1018.570007  b'Z'
4869           1018.640015  b'Z'
4870           1018.659973  b'Z'
4871           1018.630005  b'Z'
4872           1018.700012  b'Z'
4873           1018.700012  b'Z'
4874           1018.710022  b'Z'
4875           1018.710022  b'Z'
4876           1018.719971  b'Z'
4877           1018.669983  b'Z'
4878           1018.710022  b'Z'
4879           1018.729980  b'Z'
4880           1018.659973  b'Z'
4881           1018.710022  b'Z'
4882           1018.679993  b'Z'
4883           1018.690002  b'Z'
4884           1018.700012  b'Z'
4885           1018.700012  b'Z'
4886           1018.700012  b'Z'
4887           1018.679993  b'Z'
4888           1018.679993  b'Z'
4889           1018.679993  b'Z'
4890           1018.700012  b'Z'
4891           1018.700012  b'Z'
4892           1018.739990  b'Z'
4893           1018.770020  b'Z'
4894           1018.770020  b'Z'
4895           1018.799988  b'Z'
4896           1018.830017  b'Z'
4897           1018.809998  b'Z'
4898           1018.809998  b'Z'
4899           1018.830017  b'Z'
4900           1018.830017  b'Z'
4901           1018.849976  b'Z'
4902           1018.880005  b'Z'
4903           1018.900024  b'Z'
4904           1018.940002  b'Z'
4905           1018.960022  b'Z'
4906           1018.969971  b'Z'
4907           1018.979980  b'Z'
4908           1018.979980  b'Z'
4909           1018.989990  b'Z'
4910           1019.000000  b'Z'
4911           1019.010010  b'Z'
4912           1019.000000  b'Z'
4913           1019.000000  b'Z'
4914           1019.010010  b'Z'
4915           1019.020020  b'Z'
4916           1019.010010  b'Z'
4917           1019.059998  b'Z'
4918           1019.059998  b'Z'
4919           1019.059998  b'Z'
4920           1019.099976  b'Z'
4921           1019.090027  b'Z'
4922           1019.099976  b'Z'
4923           1019.109985  b'Z'
4924           1019.080017  b'Z'
4925           1019.099976  b'Z'
4926           1019.090027  b'Z'
4927           1019.099976  b'Z'
4928           1019.119995  b'Z'
4929           1019.119995  b'Z'
4930           1019.099976  b'Z'
4931           1019.119995  b'Z'
4932           1019.169983  b'Z'
4933           1019.200012  b'Z'
4934           1019.190002  b'Z'
4935           1019.210022  b'Z'
4936           1019.210022  b'Z'
4937           1019.159973  b'Z'
4938           1019.200012  b'Z'
4939           1019.200012  b'Z'
4940           1019.219971  b'Z'
4941           1019.239990  b'Z'
4942           1019.280029  b'Z'
4943           1019.250000  b'Z'
4944           1019.340027  b'Z'
4945           1019.390015  b'Z'
4946           1019.380005  b'Z'
4947           1019.359985  b'Z'
4948           1019.380005  b'Z'
4949           1019.369995  b'Z'
4950           1019.380005  b'Z'
4951           1019.229980  b'Z'
4952           1019.250000  b'Z'
4953           1019.390015  b'Z'
4954           1019.450012  b'Z'
4955           1019.440002  b'Z'
4956           1019.469971  b'Z'
4957           1019.500000  b'Z'
4958           1019.510010  b'Z'
4959           1019.510010  b'Z'
4960           1019.500000  b'Z'
4961           1019.520020  b'Z'
4962           1019.559998  b'Z'
4963           1019.549988  b'Z'
4964           1019.599976  b'Z'
4965           1019.590027  b'Z'
4966           1019.580017  b'Z'
4967           1019.590027  b'Z'
4968           1019.609985  b'Z'
4969           1019.599976  b'Z'
4970           1019.619995  b'Z'
4971           1019.619995  b'Z'
4972           1019.640015  b'Z'
4973           1019.650024  b'Z'
4974           1019.630005  b'Z'
4975           1019.659973  b'Z'
4976           1019.669983  b'Z'
4977           1019.700012  b'Z'
4978           1019.710022  b'Z'
4979           1019.710022  b'Z'
4980           1019.729980  b'Z'
4981           1019.739990  b'Z'
4982           1019.590027  b'Z'
4983           1019.719971  b'Z'
4984           1019.710022  b'Z'
4985           1019.729980  b'Z'
4986           1019.719971  b'Z'
4987           1019.719971  b'K'
4988           1018.719971  b'K'
4989           1017.890015  b'K'
4990           1017.710022  b'K'
4991           1017.719971  b'K'
4992           1017.750000  b'K'
4993           1018.059998  b'K'
4994           1017.849976  b'K'
4995           1017.989990  b'K'
4996           1017.940002  b'K'
4997           1017.820007  b'K'
4998           1017.840027  b'K'
4999           1017.880005  b'K'
5000           1018.070007  b'K'
5001           1017.900024  b'K'
5002           1018.320007  b'K'
5003           1017.929993  b'K'
5004           1017.900024  b'K'
5005           1017.880005  b'K'
5006           1017.919983  b'K'
5007           1018.260010  b'K'
5008           1018.289978  b'K'
5009           1018.030029  b'K'
5010           1018.030029  b'K'
5011           1018.049988  b'K'
5012           1018.080017  b'K'
5013           1018.099976  b'K'
5014           1018.280029  b'K'
5015           1018.030029  b'K'
5016           1018.000000  b'K'
5017           1017.989990  b'K'
5018           1018.630005  b'K'
5019           1018.030029  b'K'
5020           1017.989990  b'K'
5021           1018.000000  b'K'
5022           1018.130005  b'K'
5023           1018.070007  b'K'
5024           1018.070007  b'K'
5025           1018.359985  b'K'
5026           1018.059998  b'K'
5027           1018.059998  b'K'
5028           1018.059998  b'K'
5029           1018.049988  b'K'
5030           1018.059998  b'K'
5031           1018.070007  b'K'
5032           1018.090027  b'K'
5033           1018.080017  b'K'
5034           1018.109985  b'K'
5035           1018.130005  b'K'
5036           1018.140015  b'K'
5037           1018.200012  b'K'
5038           1018.489990  b'K'
5039           1018.500000  b'K'
5040           1018.210022  b'K'
5041           1018.260010  b'K'
5042           1018.239990  b'K'
5043           1018.809998  b'K'
5044           1018.349976  b'K'
5045           1018.359985  b'K'
5046           1018.369995  b'K'
5047           1018.390015  b'K'
5048           1018.650024  b'K'
5049           1018.650024  b'K'
5050           1018.380005  b'K'
5051           1018.789978  b'K'
5052           1018.739990  b'K'
5053           1018.390015  b'K'
5054           1018.380005  b'K'
5055           1018.359985  b'K'
5056           1018.369995  b'K'
5057           1018.429993  b'K'
5058           1018.440002  b'K'
5059           1018.580017  b'K'
5060           1018.719971  b'K'
5061           1018.510010  b'K'
5062           1018.809998  b'K'
5063           1019.190002  b'K'
5064           1018.489990  b'K'
5065           1018.679993  b'K'
5066           1019.090027  b'K'
5067           1018.520020  b'K'
5068           1018.859985  b'K'
5069           1018.659973  b'K'
5070           1018.739990  b'K'
5071           1019.039978  b'K'
5072           1018.859985  b'K'
5073           1018.640015  b'K'
5074           1018.640015  b'K'
5075           1018.630005  b'K'
5076           1018.859985  b'K'
5077           1018.989990  b'K'
5078           1018.929993  b'K'
5079           1018.650024  b'K'
5080           1019.210022  b'K'
5081           1018.650024  b'K'
5082           1018.859985  b'K'
5083           1018.989990  b'K'
5084           1018.669983  b'K'
5085           1018.669983  b'K'
5086           1018.690002  b'K'
5087           1019.010010  b'K'
5088           1018.780029  b'K'
5089           1020.210022  b'K'
5090           1020.530029  b'K'
5091           1020.539978  b'Z'
5092           1020.530029  b'Z'
5093           1020.520020  b'Z'
5094           1020.520020  b'Z'
5095           1020.520020  b'Z'
5096           1020.510010  b'Z'
5097           1020.520020  b'Z'
5098           1020.510010  b'Z'
5099           1020.530029  b'Z'
5100           1020.539978  b'Z'
5101           1020.539978  b'Z'
5102           1020.559998  b'Z'
5103           1020.570007  b'Z'
5104           1020.580017  b'Z'
5105           1020.599976  b'Z'
5106           1020.609985  b'Z'
5107           1020.659973  b'Z'
5108           1020.630005  b'Z'
5109           1020.619995  b'Z'
5110           1020.630005  b'Z'
5111           1020.609985  b'Z'
5112           1020.609985  b'Z'
5113           1020.580017  b'Z'
5114           1020.619995  b'Z'
5115           1020.619995  b'Z'
5116           1020.599976  b'Z'
5117           1020.630005  b'Z'
5118           1020.619995  b'Z'
5119           1020.619995  b'Z'
5120           1020.619995  b'Z'
5121           1020.640015  b'Z'
5122           1020.659973  b'Z'
5123           1020.619995  b'Z'
5124           1020.659973  b'Z'
5125           1020.669983  b'Z'
5126           1020.679993  b'Z'
5127           1020.679993  b'Z'
5128           1020.679993  b'Z'
5129           1020.700012  b'Z'
5130           1020.729980  b'Z'
5131           1020.840027  b'Z'
5132           1020.849976  b'Z'
5133           1020.840027  b'Z'
5134           1020.849976  b'Z'
5135           1020.859985  b'Z'
5136           1020.869995  b'Z'
5137           1020.900024  b'Z'
5138           1020.919983  b'Z'
5139           1020.919983  b'Z'
5140           1020.950012  b'Z'
5141           1020.950012  b'Z'
5142           1020.919983  b'Z'
5143           1020.940002  b'Z'
5144           1020.940002  b'Z'
5145           1020.909973  b'Z'
5146           1020.890015  b'Z'
5147           1020.869995  b'Z'
5148           1020.869995  b'Z'
5149           1020.840027  b'Z'
5150           1020.849976  b'Z'
5151           1020.820007  b'Z'
5152           1020.830017  b'Z'
5153           1020.840027  b'Z'
5154           1020.840027  b'Z'
5155           1020.830017  b'Z'
5156           1020.830017  b'Z'
5157           1020.820007  b'Z'
5158           1020.830017  b'Z'
5159           1020.849976  b'Z'
5160           1020.859985  b'Z'
5161           1020.869995  b'Z'
5162           1020.840027  b'Z'
5163           1020.830017  b'Z'
5164           1020.849976  b'Z'
5165           1020.900024  b'Z'
5166           1020.890015  b'Z'
5167           1020.859985  b'Z'
5168           1020.849976  b'Z'
5169           1020.869995  b'Z'
5170           1020.890015  b'Z'
5171           1020.919983  b'Z'
5172           1020.929993  b'Z'
5173           1020.969971  b'Z'
5174           1020.979980  b'Z'
5175           1020.989990  b'Z'
5176           1021.000000  b'Z'
5177           1021.049988  b'Z'
5178           1021.070007  b'Z'
5179           1021.090027  b'Z'
5180           1021.099976  b'Z'
5181           1021.099976  b'Z'
5182           1021.080017  b'Z'
5183           1021.080017  b'Z'
5184           1021.090027  b'Z'
5185           1021.099976  b'Z'
5186           1021.099976  b'Z'
5187           1021.109985  b'Z'
5188           1021.099976  b'Z'
5189           1021.099976  b'Z'
5190           1021.090027  b'Z'
5191           1021.099976  b'Z'
5192           1021.090027  b'Z'
5193           1021.070007  b'Z'
5194           1021.070007  b'Z'
5195           1021.059998  b'Z'
5196           1021.080017  b'Z'
5197           1021.090027  b'Z'
5198           1021.080017  b'Z'
5199           1021.090027  b'Z'
5200           1021.090027  b'Z'
5201           1021.080017  b'Z'
5202           1021.090027  b'Z'
5203           1021.090027  b'Z'
5204           1021.109985  b'Z'
5205           1021.109985  b'Z'
5206           1021.130005  b'Z'
5207           1021.119995  b'Z'
5208           1021.130005  b'Z'
5209           1021.119995  b'Z'
5210           1021.119995  b'Z'
5211           1021.130005  b'Z'
5212           1021.119995  b'Z'
5213           1021.140015  b'Z'
5214           1021.159973  b'Z'
5215           1021.150024  b'Z'
5216           1021.159973  b'Z'
5217           1021.200012  b'Z'
5218           1021.200012  b'Z'
5219           1021.210022  b'Z'
5220           1021.219971  b'Z'
5221           1021.200012  b'Z'
5222           1021.229980  b'Z'
5223           1021.250000  b'Z'
5224           1021.239990  b'Z'
5225           1021.250000  b'Z'
5226           1021.260010  b'Z'
5227           1021.250000  b'Z'
5228           1021.260010  b'Z'
5229           1021.250000  b'Z'
5230           1021.260010  b'Z'
5231           1021.270020  b'Z'
5232           1021.280029  b'Z'
5233           1021.270020  b'Z'
5234           1021.280029  b'Z'
5235           1021.289978  b'Z'
5236           1021.309998  b'Z'
5237           1021.330017  b'Z'
5238           1021.359985  b'Z'
5239           1021.400024  b'Z'
5240           1021.460022  b'Z'
5241           1021.440002  b'Z'
5242           1021.469971  b'Z'
5243           1021.409973  b'Z'
5244           1021.390015  b'Z'
5245           1021.359985  b'Z'
5246           1021.359985  b'Z'
5247           1021.390015  b'Z'
5248           1021.400024  b'Z'
5249           1021.409973  b'Z'
5250           1021.429993  b'Z'
5251           1021.460022  b'Z'
5252           1021.479980  b'Z'
5253           1021.500000  b'Z'
5254           1021.510010  b'Z'
5255           1021.520020  b'Z'
5256           1021.520020  b'Z'
5257           1021.539978  b'Z'
5258           1021.520020  b'Z'
5259           1021.520020  b'Z'
5260           1021.530029  b'Z'
5261           1021.539978  b'Z'
5262           1021.549988  b'Z'
5263           1021.549988  b'Z'
5264           1021.549988  b'Z'
5265           1021.580017  b'Z'
5266           1021.580017  b'Z'
5267           1021.590027  b'Z'
5268           1021.599976  b'Z'
5269           1021.599976  b'Z'
5270           1021.599976  b'Z'
5271           1021.590027  b'Z'
5272           1021.590027  b'Z'
5273           1021.599976  b'Z'
5274           1021.599976  b'Z'
5275           1021.590027  b'Z'
5276           1021.599976  b'Z'
5277           1021.599976  b'Z'
5278           1021.619995  b'Z'
5279           1021.630005  b'Z'
5280           1021.609985  b'Z'
5281           1021.599976  b'Z'
5282           1021.609985  b'Z'
5283           1021.630005  b'Z'
5284           1021.640015  b'Z'
5285           1021.619995  b'Z'
5286           1021.640015  b'Z'
5287           1021.640015  b'Z'
5288           1021.650024  b'Z'
5289           1021.669983  b'Z'
5290           1021.679993  b'Z'
5291           1021.669983  b'Z'
5292           1021.659973  b'Z'
5293           1021.630005  b'Z'
5294           1021.609985  b'Z'
5295           1021.619995  b'Z'
5296           1021.619995  b'Z'
5297           1021.609985  b'Z'
5298           1021.580017  b'Z'
5299           1021.559998  b'Z'
5300           1021.570007  b'Z'
5301           1021.580017  b'Z'
5302           1021.549988  b'Z'
5303           1021.559998  b'Z'
5304           1021.570007  b'Z'
5305           1021.570007  b'Z'
5306           1021.549988  b'Z'
5307           1021.590027  b'Z'
5308           1021.609985  b'Z'
5309           1021.580017  b'Z'
5310           1021.559998  b'Z'
5311           1021.549988  b'Z'
5312           1021.559998  b'Z'
5313           1021.549988  b'Z'
5314           1021.539978  b'Z'
5315           1021.530029  b'Z'
5316           1021.520020  b'Z'
5317           1021.520020  b'Z'
5318           1021.520020  b'Z'
5319           1021.549988  b'Z'
5320           1021.549988  b'Z'
5321           1021.559998  b'Z'
5322           1021.570007  b'Z'
5323           1021.549988  b'Z'
5324           1021.539978  b'Z'
5325           1021.530029  b'Z'
5326           1021.539978  b'Z'
5327           1021.530029  b'Z'
5328           1021.479980  b'Z'
5329           1021.440002  b'Z'
5330           1021.440002  b'Z'
5331           1021.460022  b'Z'
5332           1021.429993  b'Z'
5333           1021.419983  b'Z'
5334           1021.400024  b'Z'
5335           1021.429993  b'Z'
5336           1021.440002  b'Z'
